tweet_id,tweet_created_at,tweet_text,tweet_lang,tweet_source,tweet_reply_settings,tweet_conversation_id,tweet_in_response_to_user,tweet_username,tweet_user_tweet_count,tweet_user_description,tweet_user_location,tweet_user_created_at,tweet_user_pinned_tweet,tweet_user_profile_url,tweet_user_verified,tweet_user_listed_count,tweet_user_following_count,tweet_user_followers_count,tweet_reply_count,tweet_like_count,tweet_quote_count,tweet_reply_count,tweet_reference_type,tweet_reference_id,tweet_clean_text,tweet_sentiment_all,tweet_sentiment_compound,tweet_hashtags,tweet_annotations,tweet_urls,tweet_mentions
1481115615469391872,2022-01-12 04:07:35+00:00,"What a stupid bill. He wants to prevent teachers and schools teaching the history of out country. Students should be taught what occurred in the past to hopefully keep it from happening again.

Missouri proposal would ban critical race theory in schools https://t.co/HwYcx2Dqoo",en,Twitter Web App,everyone,1481115615469391872,,2183871751,2071,2071,NWMO,11/28/2020,1389678336134295561,https://t.co/lT6NKyqmFo,False,51,1116,10140,0,0,0,0,,,What a stupid bill. He wants to prevent teachers and schools teaching the history of out country. Students should be taught what occurred in the past to hopefully keep it from happening again. Missouri proposal would ban critical race theory in schools,"{'neg': 0.189, 'neu': 0.733, 'pos': 0.077, 'compound': -0.7579}",-0.7579,,"['Place', 'Missouri']",['https://www.ky3.com/2022/01/11/missouri-proposal-would-ban-critical-race-theory-schools/'],
1481114412132020226,2022-01-12 04:02:48+00:00,"Average starting salary for a PhD is $80,000 - $100,000 or more.

Average starting salary for a Missouri teacher is $40,000 - $50,000.

How much do Reps. Richey and Schroer plan to add to school budgets to pay teachers?",en,TweetDeck,everyone,1481114412132020226,,15992923,2876,2876,Missouri Bootheel,01/01/2022,1477394239151611914,,False,1,873,670,0,0,0,0,,,"Average starting salary for a PhD is $80,000 - $100,000 or more. Average starting salary for a Missouri teacher is $40,000 - $50,000. How much do Reps. Richey and Schroer plan to add to school budgets to pay teachers?","{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.1027}",-0.1027,,"['Organization', 'Missouri', 'Person', 'Richey', 'Organization', 'Schroer']",,
1481113449270816770,2022-01-12 03:58:58+00:00,@MO_HouseDems So tired of it.  These teachers and counselors and administrators have just as much student loan debt as the the other states. Missouri must do better!,en,Twitter for Android,everyone,1480929795361943563,1032685439034028032,26960794,3987,3987,,02/07/2014,,,False,0,122,87,0,0,0,0,replied_to,1480929795361943563,So tired of it. These teachers and counselors and administrators have just as much student loan debt as the the other states. Missouri must do better!,"{'neg': 0.188, 'neu': 0.721, 'pos': 0.091, 'compound': -0.474}",-0.474,,"['Place', 'Missouri']",,['MO_HouseDems']
1481095522622615555,2022-01-12 02:47:44+00:00,Missouri school districts worried about getting stranded up Eric Schmitt's Creek need to just protect kids and teachers and let the AG come after them. This is the exact time we need to be masking/mitigating. Timing is everything.,en,Twitter Web App,everyone,1481095522622615555,,387742522,13821,13821,"Omaha, NE",06/05/2017,1149511511146033152,https://t.co/NUx1cPskZQ,True,263,2633,34138,1,18,0,1,,,Missouri school districts worried about getting stranded up Eric Schmitt's Creek need to just protect kids and teachers and let the AG come after them. This is the exact time we need to be masking/mitigating. Timing is everything.,"{'neg': 0.054, 'neu': 0.882, 'pos': 0.064, 'compound': 0.1027}",0.1027,,"['Place', 'Missouri', 'Person', 'Eric Schmitt']",,
1481085687734673412,2022-01-12 02:08:39+00:00,@rachelroyalkc @LadyMar21878376 https://t.co/3hDdggxKBr,und,Twitter for Android,everyone,1481077080045535235,2859085459,18216262,2510,2510,"Kansas City, MO",12/25/2010,,,False,0,689,115,0,0,0,0,replied_to,1481080018461675521,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,['https://justthenews.com/politics-policy/education/missouri-teachers-told-white-supremacy-includes-english-only-calling'],"['rachelroyalkc', 'LadyMar21878376']"
1481073587251462147,2022-01-12 01:20:34+00:00,Missouri is governed by “irresponsible and incompetent Neanderthals” who are forcing schools to keep buildings open with 30-50% of teachers out sick or risk their funding - @OGMikeJonesSTL of Normandy Schools,en,Twitter for iPhone,everyone,1481073587251462147,,27107310,60219,60219,"Dallas, TX",07/11/2010,1294398576471281665,,False,10,3043,1439,3,50,2,3,,,Missouri is governed by “irresponsible and incompetent Neanderthals” who are forcing schools to keep buildings open with 30-50% of teachers out sick or risk their funding - of Normandy Schools,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.8176}",-0.8176,,"['Place', 'Missouri']",,['OGMikeJonesSTL']
1481068699578777605,2022-01-12 01:01:09+00:00,There’s going to be a mass exodus of Missouri teachers soon https://t.co/4xs3Zxsle1,en,Twitter for iPhone,everyone,1481068699578777605,,823598268688932864,11197,11197,"Austin, TX",11/29/2012,1444855733460389889,,False,95,756,19418,5,6,0,5,quoted,1480910876538458125,There’s going to be a mass exodus of Missouri teachers soon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Place', 'Missouri']",['https://twitter.com/piper4missouri/status/1480910876538458125'],
1481055478251769861,2022-01-12 00:08:37+00:00,"@Swoozey56Gmail @NebraskaMegan Not enough time. Not paid enough. All teachers in Missouri are given 50 minutes of “planning time” daily. Use it for students?  Are you crazy? I gotta get to the bank!  Summers off. Every state holiday off. Masters Degree teacher starts out at $40,000 + per year. Not bad.",en,Twitter for iPhone,everyone,1480966992274366469,2332512572,1477391898474131456,5001,5001,"Texas, USA",02/06/2009,1250412595812720640,,False,115,719,12312,1,0,0,1,replied_to,1481053631835443201,"Not enough time. Not paid enough. All teachers in Missouri are given 50 minutes of “planning time” daily. Use it for students? Are you crazy? I gotta get to the bank! Summers off. Every state holiday off. Masters Degree teacher starts out at $40,000 + per year. Not bad.","{'neg': 0.046, 'neu': 0.836, 'pos': 0.118, 'compound': 0.5862}",0.5862,,"['Place', 'Missouri']",,"['Swoozey56Gmail', 'NebraskaMegan']"
1481035757821300738,2022-01-11 22:50:15+00:00,"@thatbobertguy @KSVesq @J_Dot_J My sister is a teacher (Missouri). She says it is all the hand sanitizer. Also, all the teachers in her district were named TEACHER OF THE YEAR in 2020. That definitely helped. Also, the MO AG has sued to prevent all mitigation &amp; meaningful reporting.",en,Twitter for Android,everyone,1480990638523002881,165530675,230462566,8336,8336,,07/10/2021,1464063124521332789,,False,2,565,112,0,0,0,0,replied_to,1480994115751919616,"My sister is a teacher (Missouri). She says it is all the hand sanitizer. Also, all the teachers in her district were named TEACHER OF THE YEAR in 2020. That definitely helped. Also, the MO AG has sued to prevent all mitigation &amp; meaningful reporting.","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.8074}",0.8074,,"['Place', 'Missouri', 'Organization', 'MO AG']",,"['thatbobertguy', 'KSVesq', 'J_Dot_J']"
1481021865732755458,2022-01-11 21:55:03+00:00,@RadioFreeTom There’s a school district near me that has no mask mandate and 2 teachers have died. Yet because of political reasons no one will institute a mask mandate. School Board maths are a mess everywhere in Missouri,en,Twitter for iPhone,everyone,1481018074765611008,1413861006867062793,1413861006867062793,395189,395189,"Newport, RI",01/10/2012,1479845523725201415,https://t.co/XR1YDpdATP,True,5638,1580,553431,2,0,0,2,replied_to,1481021559573778437,There’s a school district near me that has no mask mandate and 2 teachers have died. Yet because of political reasons no one will institute a mask mandate. School Board maths are a mess everywhere in Missouri,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.8591}",-0.8591,,"['Place', 'Missouri']",,['RadioFreeTom']
